title,rating
Must buy!,5.0
Classy product,5.0
Wonderful,5.0
Classy product,5.0
Nice product,4.0
Brilliant,5.0
Really Nice,4.0
Worth every penny,5.0
Terrific,5.0
Excellent,5.0
Super!,5.0
Super!,5.0
Mind-blowing purchase,5.0
Great product,5.0
Wonderful,5.0
Wonderful,4.0
Highly recommended,5.0
Excellent,5.0
Perfect product!,5.0
Nice product,4.0
Great product,5.0
Very Good,4.0
Love it,5.0
Worth the money,4.0
Awesome,5.0
Fair,3.0
I expect this to be best but unfortunately last,3.0
Does the job,3.0
Perfect product!,5.0
Mind-blowing purchase,5.0
Must buy!,5.0
Best in the market!,5.0
Awesome,5.0
Worth every penny,5.0
Good quality product,4.0
Decent product,3.0
Pretty good,4.0
Just wow!,5.0
Terrific,5.0
Just wow!,5.0
Brilliant,5.0
Simply awesome,5.0
Terrific,5.0
Simply awesome,5.0
Fabulous! Excellent yet Powerful !!,5.0
Pretty good,4.0
Brilliant,5.0
Wonderful,4.0
Just wow!,5.0
Just wow!,5.0
Just wow!,5.0
Just wow!,5.0
Really Nice,4.0
Wonderful,5.0
"Mind-blowing purchase, Go for it!",5.0
Really Nice,4.0
Perfect product!,5.0
Great product,5.0
Fabulous!,5.0
Super!,5.0
Good choice,4.0
Awesome,5.0
Just wow!,5.0
Highly recommended,5.0
Perfect product!,5.0
Awesome,5.0
Super! and Value for money product from Apple,5.0
Decent product,3.0
Worth the money,4.0
Value-for-money,4.0
Highly recommended,5.0
Classy product,5.0
Decent product,3.0
Good,3.0
Awesome,5.0
Highly recommended,5.0
Classy product,5.0
Just wow!,5.0
Wonderful,4.0
Good quality product,4.0
Delightful,4.0
Terrific purchase,5.0
Delightful,4.0
Mind-blowing purchase,5.0
Good choice,4.0
Nice product,4.0
Excellent,5.0
Excellent,5.0
Classy product,5.0
Really Nice,4.0
Highly recommended,5.0
Fair,3.0
Super!,5.0
Fabulous!,5.0
Simply awesome,5.0
Does the job,3.0
Worth every penny,5.0
Just wow!,5.0
Great product,5.0
Super!,5.0
Classy product,5.0
Mind-blowing purchase,5.0
Very Good,4.0
Best in the market!,5.0
Just wow!,5.0
Worth every penny,5.0
Just okay,3.0
Just okay,3.0
Wonderful,5.0
Excellent,5.0
Excellent,5.0
Very Good,4.0
Really Nice,4.0
Really Nice,4.0
Highly recommended,5.0
Worth every penny,5.0
Pretty good,4.0
Worth every penny,5.0
Very Good,4.0
Delightful,4.0
Great product,5.0
Must buy!,5.0
Awesome,5.0
Perfect product!,5.0
Great phone but disappointed with no accessories,4.0
Perfect product!,5.0
1 week user,3.0
Great product,5.0
Really Nice,4.0
Worth the money,4.0
Super!,5.0
Fabulous!,5.0
Pretty good,4.0
Super!,5.0
Mind-blowing purchase,5.0
Perfect product!,5.0
Brilliant,5.0
Worth the money,4.0
Terrific purchase,5.0
Excellent,5.0
Must buy!,5.0
Mind-blowing purchase,5.0
Wonderful,4.0
Just wow!,5.0
Just wow!,5.0
Great product,5.0
Best in the market!,5.0
Value-for-money,4.0
Value-for-money,4.0
Worth the money,4.0
Fabulous!,5.0
"Excellent, worth buying.",5.0
Good quality product,4.0
Brilliant,5.0
"Excellent, worth buying.",5.0
Good quality product,4.0
Brilliant,5.0
Best in the market!,5.0
Mind-blowing purchase,5.0
Very Good,4.0
Wonderful,4.0
Worth every penny,5.0
Worth every penny,5.0
Just wow!,5.0
Decent product,3.0
Wonderful,4.0
For those who love small screens,5.0
Good,3.0
Fabulous!,5.0
Brilliant,5.0
Good Phone,4.0
Classy product,5.0
Wonderful,4.0
Terrific purchase,5.0
Brilliant,5.0
Must buy!,5.0
Value-for-money,4.0
Good quality product,4.0
Great product,5.0
Wonderful,4.0
Wonderful,4.0
Super!,5.0
Excellent,5.0
Great product,5.0
Highly recommended,5.0
Brilliant,5.0
Highly recommended,5.0
Simply awesome,5.0
Terrific,5.0
Nice product,4.0
Highly recommended,5.0
Worth every penny,5.0
Perfect product!,5.0
Terrific purchase,5.0
Worth every penny,5.0
Perfect product!,5.0
Terrific purchase,5.0
Terrific,5.0
Terrific,5.0
Wonderful,5.0
Great product,5.0
Great product,5.0
Excellent,5.0
Best in the market!,5.0
Must buy!,5.0
Simply awesome,5.0
Mind-blowing purchase,5.0
Worth every penny,5.0
Simply awesome,5.0
Awesome,5.0
Awesome,5.0
Worth every penny,5.0
Fabulous!,5.0
Fabulous!,5.0
Fabulous!,5.0
Worth every penny,5.0
Fabulous!,5.0
Worth every penny,5.0
Classy product,5.0
Delightful,4.0
Terrific,5.0
Excellent,5.0
"So much to love, so little to hold❤️",5.0
Highly recommended,5.0
Super!,5.0
Fabulous!,5.0
Very Good,4.0
Simply awesome,5.0
Terrific purchase,5.0
Awesome,5.0
Wonderful,5.0
Best in the market!,5.0
Awesome,5.0
Terrific,5.0
Excellent,5.0
Delightful,4.0
Fabulous!,5.0
Terrific purchase,5.0
Wonderful,5.0
Perfect product!,5.0
Mustbuy best in class. rugged build quality best for parents,5.0
Brilliant,5.0
Must buy!,5.0
Just okay,3.0
Nice product,4.0
Just wow!,5.0
Super!,5.0
Perfect product!,5.0
Just wow!,5.0
Excellent,5.0
Value-for-money,4.0
Mind-blowing purchase,5.0
Highly recommended,5.0
Good quality product,4.0
Super!,5.0
Excellent,5.0
Best in the market!,5.0
Highly recommended,5.0
Simply awesome,5.0
Great product,5.0
Super!,5.0
"Authentic, Smart Performer",4.0
Simply awesome,5.0
Wonderful,5.0
Must buy!,5.0
Perfect product!,5.0
Just okay,3.0
Great Purchase: Worth the Investment,5.0
Great Purchase: Worth the Investment,5.0
Good quality product,4.0
Terrific purchase,5.0
Mind-blowing purchase,5.0
Super!,5.0
Highly recommended,5.0
Best in the market!,5.0
Terrific purchase,5.0
Highly recommended,5.0
Does the job,3.0
Delightful,4.0
Just wow!,5.0
Good quality product,4.0
Awesome,5.0
Perfect product!,5.0
Worth the money,4.0
Classy product,5.0
Must buy!,5.0
Excellent,5.0
Good choice,4.0
Highly recommended,5.0
Pretty good,4.0
Excellent,5.0
Wonderful,4.0
Perfect product!,5.0
Does the job,3.0
Just wow!,5.0
Just go for it,5.0
Must buy!,5.0
Excellent,5.0
Value-for-money,4.0
Decent product,3.0
Nice,3.0
Great product,5.0
Mind-blowing purchase,5.0
Great product,5.0
Fabulous!,5.0
Terrific,5.0
Fabulous!,5.0
Nice product,4.0
Worth every penny,5.0
Decent product,3.0
Excellent,5.0
Worth the money,4.0
Decent product,3.0
Excellent,5.0
Simply awesome,5.0
Delightful,4.0
Terrific purchase,5.0
Just wow!,5.0
Excellent,5.0
Wonderful,5.0
Excellent,5.0
Perfect product!,5.0
Highly recommended,5.0
Highly recommended,5.0
Mind-blowing purchase,5.0
Wonderful,4.0
Just wow!,5.0
Good choice,4.0
Super!,5.0
Just wow!,5.0
Wonderful,5.0
Really Nice,4.0
Mind-blowing purchase,5.0
Good choice,4.0
Best in the market!,5.0
Nice,3.0
Just okay,3.0
Terrific purchase,5.0
Wonderful,5.0
Fair,3.0
Simply awesome,5.0
Terrific,5.0
Mind-blowing purchase,5.0
Brilliant,5.0
Best in the market!,5.0
Must buy!,5.0
Very Good,4.0
Classy product,5.0
Value-for-money,4.0
Classy product,5.0
Terrific purchase,5.0
Worth every penny,5.0
Wonderful,5.0
Best in the market!,5.0
Super!,5.0
Really Nice,4.0
"What an ""INNOVATION""",3.0
Super!,5.0
Highly recommended,5.0
Classy product,5.0
Fabulous!,5.0
Highly recommended,5.0
Simply awesome,5.0
Must buy!,5.0
Highly recommended,5.0
Brilliant,5.0
Great product,5.0
Nice small and easy to use but power full iphone,3.0
Worth every penny,5.0
Just okay,3.0
Nice,3.0
Best in the market!,5.0
Nice product,4.0
Good quality product,4.0
Perfect product!,5.0
Good,3.0
Perfect product!,5.0
Best in the market!,5.0
Great product,5.0
Good quality product,4.0
Good choice,4.0
Highly recommended,5.0
Worth the money,4.0
Highly recommended,5.0
Super!,5.0
Good choice,4.0
Best in the market!,5.0
Classy product,5.0
Terrific purchase,5.0
Wonderful,5.0
Just wow!,5.0
Mind-blowing purchase,5.0
Best in the market!,5.0
Super!,5.0
I love this little one!,5.0
Wonderful,5.0
Really Nice,4.0
Just wow!,5.0
Simply awesome,5.0
Just wow!,5.0
Terrific purchase,5.0
Wonderful,4.0
Simply awesome,5.0
Classy product,5.0
Terrific,5.0
Great product,5.0
Simply awesome,5.0
Worth the money,4.0
Good,3.0
Wonderful,5.0
Really Nice,4.0
Fabulous!,5.0
Classy product,5.0
Brilliant,5.0
Wonderful,5.0
Fair,3.0
Mind-blowing purchase,5.0
Super!,5.0
Good choice,4.0
Nice,3.0
Simply awesome,5.0
Brilliant,5.0
Classy product,5.0
Wonderful,4.0
Best in the market!,5.0
Perfect product!,5.0
Just wow!,5.0
Brilliant,5.0
Classy product,5.0
Great product,5.0
Simply awesome,5.0
Great product,5.0
Good quality product,4.0
Super!,5.0
Fabulous!,5.0
Great product,5.0
Fabulous!,5.0
Good quality product,4.0
Brilliant,5.0
Worth every penny,5.0
Terrific,5.0
Super!,5.0
Fabulous!,5.0
Just wow!,5.0
Worth every penny,5.0
Highly recommended,5.0
Perfect product!,5.0
Best in the market!,5.0
Just wow!,5.0
Worth every penny,5.0
Highly recommended,5.0
Perfect product!,5.0
Best in the market!,5.0
Really Nice,4.0
Simply awesome,5.0
Awesome,5.0
Awesome,5.0
Excellent,5.0
Awesome,5.0
Wonderful,5.0
Terrific purchase,5.0
Decent product,3.0
Must buy!,5.0
Must buy!,5.0
Terrific purchase,5.0
Wonderful,5.0
Perfect product!,5.0
Classy product,5.0
Value-for-money,4.0
Fabulous!,5.0
Fabulous!,5.0
Highly recommended,5.0
Perfect product!,5.0
Does the job,3.0
Wonderful,4.0
Very Good,4.0
Perfect product!,5.0
Awesome,5.0
Highly recommended,5.0
Super!,5.0
Good choice,4.0
Terrific purchase,5.0
Just wow!,5.0
Brilliant,5.0
Terrific purchase,5.0
Fabulous!,5.0
Perfect product!,5.0
Worth the money,4.0
Worth every penny,5.0
Classy product,5.0
Worth every penny,5.0
Mind-blowing purchase,5.0
Wonderful,5.0
Best in the market!,5.0
Very Good,4.0
Worth every penny,5.0
Just okay,3.0
Excellent,5.0
Mind-blowing purchase,5.0
Brilliant,5.0
Highly recommended,5.0
Wonderful,4.0
Worth every penny,5.0
Worth the money,4.0
Super!,5.0
Mind-blowing purchase,5.0
Simply awesome,5.0
Fair,3.0
Fair,3.0
Good,3.0
Classy product,5.0
Must buy!,5.0
Classy product,5.0
Best in the market!,5.0
Worth every penny,5.0
Best in the market!,5.0
Worth every penny,5.0
Simply awesome,5.0
Good quality product,4.0
Great product,5.0
Fabulous!,5.0
Fabulous!,5.0
Terrific purchase,5.0
Best in the market!,5.0
Nice product,4.0
Simply awesome,5.0
Best in the market!,5.0
Classy product,5.0
Classy product,5.0
Good choice,4.0
Pretty good,4.0
Best in the market!,5.0
Must buy!,5.0
Highly recommended,5.0
Classy product,5.0
Great product,5.0
Wonderful,4.0
Must buy!,5.0
Highly recommended,5.0
Classy product,5.0
Great product,5.0
Wonderful,4.0
Pretty good,4.0
Mind-blowing purchase,5.0
Nice,3.0
Just okay,3.0
Perfect product!,5.0
Wonderful,4.0
Simply awesome,5.0
Does the job,3.0
Super!,5.0
Worth the money,4.0
Super!,5.0
Great product,5.0
Highly recommended,5.0
Fabulous!,5.0
Must buy!,5.0
Classy product,5.0
Simply awesome,5.0
Awesome,5.0
Classy product,5.0
Highly recommended,5.0
Wonderful,4.0
Excellent,5.0
Awesome,5.0
Classy product,5.0
Highly recommended,5.0
Wonderful,4.0
Excellent,5.0
Simply awesome,5.0
Pretty good,4.0
Wonderful,5.0
Good quality product,4.0
Classy product,5.0
Super!,5.0
Delightful,4.0
Just okay,3.0
Delightful,4.0
Awesome,5.0
Must buy!,5.0
A Great Phone,5.0
Classy product,5.0
Delightful,4.0
Awesome,5.0
Must buy!,5.0
A Great Phone,5.0
Highly recommended,5.0
Classy product,5.0
Must buy!,5.0
Fabulous!,5.0
Classy product,5.0
Fabulous!,5.0
Worth every penny,5.0
Excellent,5.0
Awesome,5.0
Worth every penny,5.0
Does the job,3.0
Delightful,4.0
Best Budget buy,5.0
Wonderful,5.0
Nice product,4.0
Does the job,3.0
Delightful,4.0
Best Budget buy,5.0
Wonderful,5.0
Nice product,4.0
Fair,3.0
Great product,5.0
Perfect product!,5.0
Recommended for anyone planning to buy iPhone within 40k,5.0
Fabulous!,5.0
Perfect product!,5.0
Wonderful,4.0
Wonderful,4.0
Good quality product,4.0
Simply awesome,5.0
Brilliant,5.0
Highly recommended,5.0
Good choice,4.0
Decent product,3.0
Terrific,5.0
Best in the market!,5.0
Super!,5.0
Awesome,5.0
Wonderful,4.0
Does the job,3.0
Terrific,5.0
Best in the market!,5.0
Super!,5.0
Awesome,5.0
Wonderful,4.0
Does the job,3.0
Perfect product!,5.0
Worth every penny,5.0
Fair,3.0
Excellent,5.0
Worth every penny,5.0
Perfect product!,5.0
Must buy!,5.0
Highly recommended,5.0
Brilliant,5.0
Perfect product!,5.0
Nice product,4.0
Wonderful,5.0
Great product,5.0
Worth the money,4.0
Highly recommended,5.0
Fabulous!,5.0
Perfect product!,5.0
Wonderful,5.0
Classy product,5.0
feel the premium,5.0
Best in the market!,5.0
Really Nice,4.0
Perfect product!,5.0
Mind-blowing purchase,5.0
Classy product,5.0
feel the premium,5.0
Best in the market!,5.0
Really Nice,4.0
Perfect product!,5.0
Mind-blowing purchase,5.0
Good phone except for battery performance,4.0
Worth every penny,5.0
Good,3.0
Simply awesome,5.0
Best in the market!,5.0
Pretty good,4.0
Terrific,5.0
Terrific purchase,5.0
Excellent,5.0
Terrific purchase,5.0
Good quality product,4.0
Best in the market!,5.0
Fabulous!,5.0
Good choice,4.0
Fabulous!,5.0
Brilliant,5.0
Great product,5.0
Best in the market!,5.0
Just wow!,5.0
Fabulous!,5.0
Great product,5.0
Simply awesome,5.0
Really Nice,4.0
Wonderful,4.0
Battery will be product killer,4.0
Fabulous!,5.0
Perfect product!,5.0
Perfect product!,5.0
Fabulous!,5.0
Perfect product!,5.0
Super!,5.0
Wonderful,5.0
Just wow!,5.0
Great product,5.0
Must buy!,5.0
Really Nice,4.0
Highly recommended,5.0
Brilliant,5.0
Terrific purchase,5.0
"Decent product! Budget Buy, Finally Apple Brand New Phone",3.0
Really Nice,4.0
Awesome,5.0
Super!,5.0
Wonderful,5.0
Terrific purchase,5.0
"Decent product! Budget Buy, Finally Apple Brand New Phone",3.0
Really Nice,4.0
Awesome,5.0
Super!,5.0
Wonderful,5.0
Highly recommended,5.0
Must buy!,5.0
Awesome,5.0
Really Nice,4.0
Good quality product,4.0
Terrific,5.0
Must buy!,5.0
Highly recommended,5.0
Highly recommended,5.0
Very Good,4.0
Must buy!,5.0
Highly recommended,5.0
Wonderful,5.0
Terrific,5.0
Highly recommended,5.0
Very Good,4.0
Must buy!,5.0
Highly recommended,5.0
Wonderful,5.0
Terrific,5.0
Highly recommended,5.0
Brilliant,5.0
Best in the market!,5.0
Excellent,5.0
Fabulous!,5.0
Awesome,5.0
Awesome,5.0
Delightful,4.0
Worth every penny,5.0
Terrific purchase,5.0
Just wow!,5.0
Very Good,4.0
Mind-blowing purchase,5.0
Terrific,5.0
Perfect product!,5.0
Highly recommended,5.0
Best in the market!,5.0
Wonderful,5.0
Simply awesome,5.0
Awesome,5.0
Brilliant,5.0
Does the job,3.0
Best in the market!,5.0
Best in the market!,5.0
Mind-blowing purchase,5.0
Simply awesome,5.0
Must buy!,5.0
Just wow!,5.0
Mind-blowing purchase,5.0
Decent product,3.0
Good,3.0
Decent product,3.0
Mind-blowing purchase,5.0
Simply awesome,5.0
Just wow!,5.0
Terrific purchase,5.0
Nice product,4.0
Just wow!,5.0
Wonderful,5.0
Just wow!,5.0
Does the job,3.0
Mind-blowing purchase,5.0
Highly recommended,5.0
Really Nice,4.0
Excellent,5.0
Fair,3.0
Perfect product!,5.0
Nice product,4.0
Terrific,5.0
Worth every penny,5.0
Great product,5.0
Does the job,3.0
Fair,3.0
Awesome,5.0
Awesome,5.0
Good quality product,4.0
Pretty good,4.0
Wonderful,4.0
Good,3.0
Must buy!,5.0
Fair,3.0
Battery dead phone delivered.,3.0
Wonderful,5.0
Wonderful,4.0
Perfect product!,5.0
Wonderful,5.0
Perfect product!,5.0
Worth every penny,5.0
Excellent,5.0
Very Good,4.0
Nice,3.0
Just okay,3.0
Super!,5.0
Worth the money,4.0
Simply awesome,5.0
Wonderful,4.0
Classy product,5.0
Delightful,4.0
Good quality product,4.0
Best in the market!,5.0
Highly recommended,5.0
Good choice,4.0
Wonderful,4.0
Wonderful,5.0
Must buy!,5.0
Highly recommended,5.0
Brilliant,5.0
Best in the market!,5.0
Wonderful,5.0
Perfect product!,5.0
Worth every penny,5.0
Excellent,5.0
Very Good,4.0
Nice,3.0
Just okay,3.0
Brilliant,5.0
Simply awesome,5.0
Wonderful,4.0
Worth the money,4.0
Best in the market!,5.0
Simply awesome,5.0
Awesome,5.0
Terrific,5.0
Fabulous!,5.0
Best in the market!,5.0
Really Nice,4.0
Just wow!,5.0
Best in the market!,5.0
Highly recommended,5.0
Wonderful,5.0
Fabulous!,5.0
Perfect product!,5.0
Value-for-money,4.0
Highly recommended,5.0
Wonderful,4.0
Wonderful,5.0
Highly recommended,5.0
Just wow!,5.0
Classy product,5.0
Very Good,4.0
Brilliant,5.0
Terrific purchase,5.0
Wonderful,4.0
Wonderful,5.0
Worth every penny,5.0
Perfect product!,5.0
Super!,5.0
Highly recommended,5.0
Nice,3.0
Great product,5.0
Wonderful,5.0
Very Nice Phone,5.0
Perfect product!,5.0
Just okay,3.0
Mind-blowing purchase,5.0
Terrific,5.0
Wonderful,4.0
Good choice,4.0
Worth every penny,5.0
Simply awesome,5.0
Very Good,4.0
Just wow!,5.0
Classy product,5.0
Very Good,4.0
Brilliant,5.0
Terrific purchase,5.0
Wonderful,4.0
Wonderful,5.0
Worth every penny,5.0
Perfect product!,5.0
Super!,5.0
Wonderful,5.0
Must buy!,5.0
Nice product,4.0
Does the job,3.0
Best in the market!,5.0
Super!,5.0
Terrific,5.0
Terrific purchase,5.0
Wonderful,5.0
Terrific purchase,5.0
Best in the market!,5.0
Awesome,5.0
Super!,5.0
Excellent,5.0
Must buy!,5.0
Nice product,4.0
Does the job,3.0
Awesome,5.0
Worth the money,4.0
Decent product,3.0
Terrific purchase,5.0
Excellent,5.0
Delightful,4.0
Fabulous!,5.0
Worth the money,4.0
Highly recommended,5.0
Brilliant,5.0
Super!,5.0
Terrific,5.0
Terrific purchase,5.0
Wonderful,5.0
Terrific purchase,5.0
Best in the market!,5.0
Awesome,5.0
Super!,5.0
Excellent,5.0
Brilliant,5.0
Does the job,3.0
Just wow!,5.0
Perfect product!,5.0
Perfect product!,5.0
Great product,5.0
Super!,5.0
Must buy!,5.0
Simply awesome,5.0
Value-for-money,4.0
Super!,5.0
Does the job,3.0
Perfect product!,5.0
Wonderful,5.0
Excellent,5.0
Awesome,5.0
Great product,5.0
Worth every penny,5.0
Excellent,5.0
Pretty good,4.0
Does the job,3.0
Super!,5.0
Brilliant,5.0
Fair,3.0
Fabulous!,5.0
Just okay,3.0
Simply awesome,5.0
Good quality product,4.0
Just okay,3.0
Pretty good,4.0
Sir Yeh to Gold Hai (Except Battery Life),5.0
Worth every penny,5.0
Best in the market!,5.0
Super!,5.0
Mind-blowing purchase,5.0
Perfect product!,5.0
Highly recommended,5.0
Just wow!,5.0
Does the job,3.0
Mind-blowing purchase,5.0
Simply awesome,5.0
Brilliant,5.0
Mind-blowing purchase,5.0
Good quality product,4.0
Fabulous!,5.0
Worth every penny,5.0
Simply awesome,5.0
Excellent,5.0
Fabulous!,5.0
Perfect product!,5.0
Terrific,5.0
Good choice,4.0
Wonderful,5.0
perfect logistics by flipkart,5.0
Mind-blowing purchase,5.0
Worth every penny,5.0
Perfect product!,5.0
Good,3.0
Worth every penny,5.0
Nice,3.0
Mind-blowing purchase,5.0
Wonderful,5.0
Terrific purchase,5.0
Worth the money,4.0
Perfect product!,5.0
Mind-blowing purchase,5.0
Perfect product!,5.0
Must buy!,5.0
Super!,5.0
Excellent,5.0
Brilliant,5.0
Excellent,5.0
Really Nice,4.0
Perfect product!,5.0
Very Good,4.0
Value-for-money,4.0
Very Good,4.0
Terrific purchase,5.0
Terrific purchase,5.0
Worth every penny,5.0
Excellent,5.0
Terrific purchase,5.0
Just wow!,5.0
Highly recommended,5.0
Worth every penny,5.0
Highly recommended,5.0
Super!,5.0
Awesome,5.0
Terrific purchase,5.0
Terrific purchase,5.0
Worth every penny,5.0
Highly recommended,5.0
Super!,5.0
Just wow!,5.0
Fabulous!,5.0
Terrific,5.0
Really Nice,4.0
Super!,5.0
Awesome,5.0
Terrific purchase,5.0
Terrific purchase,5.0
Worth every penny,5.0
Excellent,5.0
Terrific purchase,5.0
Just wow!,5.0
Highly recommended,5.0
Worth every penny,5.0
Highly recommended,5.0
Super!,5.0
Awesome,5.0
Terrific purchase,5.0
Must buy!,5.0
Terrific purchase,5.0
Worth every penny,5.0
Highly recommended,5.0
Super!,5.0
Just wow!,5.0
Fabulous!,5.0
Terrific,5.0
Really Nice,4.0
Pretty good,4.0
Super!,5.0
Awesome,5.0
Excellent,5.0
Nice,3.0
Worth the money,4.0
Brilliant,5.0
Fabulous!,5.0
Simply awesome,5.0
Awesome,5.0
Super!,5.0
Terrific purchase,5.0
Classy product,5.0
Simply awesome,5.0
Delightful,4.0
Good choice,4.0
Great product,5.0
Terrific,5.0
Worth every penny,5.0
Excellent,5.0
Brilliant,5.0
Good choice,4.0
Classy product,5.0
Awesome,5.0
Very Good,4.0
Fabulous!,5.0
Classy product,5.0
Best in the market!,5.0
Value-for-money,4.0
Just wow!,5.0
Perfect product!,5.0
Just wow!,5.0
Mind-blowing purchase,5.0
Mind-blowing purchase,5.0
Worth the money,4.0
Love it!,5.0
Terrific,5.0
Perfect product!,5.0
Just wow!,5.0
Highly recommended,5.0
Just wow!,5.0
Must buy!,5.0
Nice product,4.0
Classy product,5.0
Great product,5.0
Just wow!,5.0
Good,3.0
Terrific,5.0
Brilliant,5.0
Classy product,5.0
Pretty good,4.0
Mind-blowing purchase,5.0
Good choice,4.0
Wonderful,5.0
Terrific,5.0
Worth every penny,5.0
Fair,3.0
Wonderful,5.0
Just wow!,5.0
Must buy!,5.0
Nice product,4.0
Must buy!,5.0
Terrific,5.0
Terrific,5.0
Nice,3.0
Terrific purchase,5.0
Simply awesome,5.0
Classy product,5.0
Decent product,3.0
Just wow!,5.0
Excellent,5.0
Fabulous!,5.0
Terrific,5.0
Worth every penny,5.0
Fair,3.0
Wonderful,5.0
Decent product,3.0
Value-for-money,4.0
Terrific purchase,5.0
Mind-blowing purchase,5.0
Awesome,5.0
Highly recommended,5.0
Fair,3.0
Value-for-money,4.0
Pretty good,4.0
Worth every penny,5.0
Wonderful,4.0
Best in the market!,5.0
Simply awesome,5.0
Awesome,5.0
Fabulous!,5.0
Fair,3.0
Great product,5.0
Fabulous!,5.0
Fabulous!,5.0
Excellent,5.0
Good choice,4.0
Fabulous!,5.0
Best in the market!,5.0
Mind-blowing purchase,5.0
Fair,3.0
Pretty good,4.0
Excellent,5.0
Simply awesome,5.0
Mind-blowing purchase,5.0
Super!,5.0
Awesome,5.0
Simply awesome,5.0
Best in the market!,5.0
Good choice,4.0
Brilliant,5.0
Classy product,5.0
Worth the money,4.0
Awesome,5.0
Terrific purchase,5.0
Classy product,5.0
Simply awesome,5.0
Awesome,5.0
Perfect product!,5.0
Nice,3.0
Decent product,3.0
Terrific purchase,5.0
Perfect product!,5.0
Simply awesome,5.0
